created_at,pm2_5,pm10,temp,trysnia,lageshtira,alarm_status
2019-09-28T20:38:59+02:00,14,16.9,25.1,100507,63.8,1
2019-09-28T20:39:53+02:00,14,16.3,25,100517,63.7,0
2019-09-28T20:40:50+02:00,14.1,17.8,25,100514,63.6,1
2019-09-28T20:41:47+02:00,14.1,18,25,100514,63.6,1
2019-09-28T20:42:44+02:00,14.2,18,25,100510,63.5,1
2019-09-28T20:43:41+02:00,14.2,17.6,25,100504,63.5,1
2019-09-28T20:44:38+02:00,14.1,17.4,25,100499,63.5,1
2019-09-28T20:45:35+02:00,14.2,17.5,25,100498,63.5,1
2019-09-28T20:46:32+02:00,14.3,17.8,25,100510,63.6,1
2019-09-28T20:47:29+02:00,14.4,18.8,25,100510,63.6,1
2019-09-28T20:48:26+02:00,14.4,19.3,25,100511,63.5,1
2019-09-28T20:49:23+02:00,14.5,19.2,25,100502,63.6,1
2019-09-28T20:50:20+02:00,14.5,19.2,25,100505,63.5,1
2019-09-28T20:51:17+02:00,14.5,18.9,25,100510,63.5,1
2019-09-28T20:52:14+02:00,14.4,19,25,100508,63.5,1
2019-09-28T20:53:11+02:00,14.4,19.2,25,100508,63.4,1
2019-09-28T20:54:08+02:00,14.3,19.1,25,100505,63.4,1
2019-09-28T20:55:05+02:00,14.3,19.4,25,100510,63.4,1
2019-09-28T20:56:02+02:00,14.3,19.5,25,100510,63.4,1
2019-09-28T20:56:59+02:00,14.2,19.3,25,100504,63.5,1
2019-09-28T20:57:53+02:00,14,19.3,25,100513,63.4,0
2019-09-28T20:58:47+02:00,14,19.7,24.9,100510,63.4,0
2019-09-28T20:59:44+02:00,14.1,19.8,24.9,100514,63.5,1
2019-09-28T21:00:41+02:00,14.2,21.2,24.9,100507,63.5,1
2019-09-28T21:01:38+02:00,14.3,21.2,24.9,100510,63.4,1
2019-09-28T21:02:35+02:00,14.3,20.6,24.9,100508,63.3,1
2019-09-28T21:03:32+02:00,14.3,20.7,24.9,100505,63.3,1
2019-09-28T21:04:29+02:00,14.3,21.6,24.9,100501,63.3,1
2019-09-28T21:05:26+02:00,14.3,21.4,24.9,100505,63.3,1
2019-09-28T21:06:23+02:00,14.3,21.6,24.9,100508,63.4,1
2019-09-28T21:07:20+02:00,14.3,22,25.1,100516,63.5,1
2019-09-28T21:08:17+02:00,14.3,22.3,24.7,100508,63.4,1
2019-09-28T21:09:14+02:00,14.3,20.8,24.8,100508,63.3,1
2019-09-28T21:10:12+02:00,14.3,20.7,24.9,100509,63.3,1
2019-09-28T21:11:09+02:00,14.3,20.7,25.2,100513,63.3,1
2019-09-28T21:12:06+02:00,14.3,21,25.2,100507,63.3,1
2019-09-28T21:13:03+02:00,14.4,21.1,25.3,100514,63.4,1
2019-09-28T21:14:00+02:00,14.4,21.3,25.3,100509,63.3,1
2019-09-28T21:14:57+02:00,14.3,21.1,25.2,100514,63.2,1
2019-09-28T21:15:54+02:00,14.4,20.8,25.2,100522,63.2,1
2019-09-28T21:16:51+02:00,14.5,20.5,25.1,100516,63.2,1
2019-09-28T21:17:48+02:00,14.4,20.8,25.1,100516,63.2,1
2019-09-28T21:19:28+02:00,21.8,28.9,25.1,100516,63.3,1
2019-09-28T21:20:25+02:00,21.9,29.2,25,100520,63.3,1
2019-09-28T21:21:22+02:00,22,29.3,25,100528,63.4,1
2019-09-28T21:22:19+02:00,21.8,29.2,24.9,100519,63.3,1
2019-09-28T21:23:16+02:00,21.8,28.7,25.3,100520,63.2,1
2019-09-28T21:24:13+02:00,21.7,27.5,25.4,100522,63.2,1
2019-09-28T21:25:10+02:00,21.7,27.6,25.3,100516,63.2,1
2019-09-28T21:26:08+02:00,21.7,27.2,25.1,100519,63.1,1
2019-09-28T21:27:05+02:00,21.8,27.4,25.1,100519,63.1,1
2019-09-28T21:28:02+02:00,21.8,27.1,25,100513,63.1,1
2019-09-28T21:28:59+02:00,21.8,26.8,25,100517,63.1,1
2019-09-28T21:29:56+02:00,21.8,27.3,24.9,100522,63,1
2019-09-28T21:30:53+02:00,21.9,27.4,25,100525,63,1
2019-09-28T21:31:50+02:00,21.9,27.3,24.9,100523,63,1
2019-09-28T21:32:47+02:00,22,27.7,25,100520,62.9,1
2019-09-28T21:33:44+02:00,21.9,27.7,25,100517,62.9,1
2019-09-28T21:34:41+02:00,21.9,28,25,100529,62.9,1
2019-09-28T21:35:38+02:00,21.9,28.2,25,100531,63,1
2019-09-28T21:36:35+02:00,21.9,28.3,25,100522,63,1
2019-09-28T21:37:32+02:00,22.1,28.2,25,100537,62.9,1
2019-09-28T21:38:29+02:00,22,28.1,25.1,100528,62.9,1
2019-09-28T21:39:26+02:00,21.9,28,25.1,100526,62.8,1
2019-09-28T21:40:23+02:00,21.9,27.6,25,100526,62.8,1
2019-09-28T21:41:20+02:00,22,27.4,25,100528,62.8,1
2019-09-28T21:42:17+02:00,22.2,28,25,100517,62.9,1
2019-09-28T21:43:14+02:00,22.2,27.6,25.3,100536,62.8,1
2019-09-28T21:44:11+02:00,22.3,27.6,25.1,100522,62.8,1
2019-09-28T21:45:08+02:00,22.4,27.8,25,100532,62.7,1
2019-09-28T21:46:05+02:00,22.4,27.5,25,100526,62.7,1
2019-09-28T21:47:02+02:00,22.5,27.9,24.9,100535,62.7,1
2019-09-28T21:47:59+02:00,22.5,27.9,24.9,100531,62.8,1
2019-09-28T21:48:56+02:00,22.4,27.7,24.9,100529,62.9,1
2019-09-28T21:49:53+02:00,22.5,27.9,24.9,100529,62.8,1
2019-09-28T21:50:50+02:00,22.4,27.8,24.8,100533,62.7,1
2019-09-28T21:51:47+02:00,22.6,28.7,24.9,100533,62.7,1
2019-09-28T21:52:44+02:00,22.5,28.5,24.8,100529,62.6,1
2019-09-28T21:53:41+02:00,22.5,28.8,24.8,100532,62.6,1
2019-09-28T21:54:38+02:00,22.6,29,24.8,100527,62.5,1
2019-09-28T21:55:35+02:00,22.6,29,24.9,100527,62.5,1
2019-09-28T21:56:32+02:00,22.8,29.5,24.9,100529,62.4,1
2019-09-28T22:00:19+02:00,20.3,31.3,24.9,100532,62.4,1
2019-09-28T22:01:16+02:00,20.3,31.1,24.9,100524,62.3,1
2019-09-28T22:02:13+02:00,20.2,31.1,24.9,100524,62.3,1
2019-09-28T22:03:39+02:00,19.6,28.9,24.9,100530,62.2,1
2019-09-28T22:04:36+02:00,19.6,28.7,24.9,100532,62.2,1
2019-09-28T22:05:33+02:00,19.5,28.6,24.9,100531,62.2,1
